date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:42	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	http://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:42	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	http://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:43	3058/3058	---M--	200	added ('OK')	image/png	etag:W/%22634baafc22ca46ebc3733c83b7dc4b2d%22	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:53	53093/53093	---M--	200	added ('OK')	image/jpeg	etag:CJL2sdqj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532433038370-UM31SHEZRCMYIAVZW61O/ke17ZwdGBToddI8pDm48kBi7P8j92teWys72lB4eKRRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyT_bSfILFYItnmRXiZ3VCqklNf8mJZxnTkcA_6A4CqMPL59eX-oVmR6MRFwD9KT6Q/media_cleo.jpg	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532433038370-UM31SHEZRCMYIAVZW61O/ke17ZwdGBToddI8pDm48kBi7P8j92teWys72lB4eKRRZw-z/media_cleo.jpg	(from https://www.rebecca-murphy.net/about)
10:49:57	79431/79431	---M--	200	added ('OK')	image/jpeg	etag:CPTt4tqj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532433129675-DN6QZF7BGQCM7BWRE3L5/ke17ZwdGBToddI8pDm48kBcY5wvpE1lrkaI3vmGWwoRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIUtuamKUFAGdNA7-mqJi5AjauSMyR360eS_hx4LNK65MKMshLAGzx4R3EDFOm1kBS/media_goo1.jpg	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532433129675-DN6QZF7BGQCM7BWRE3L5/ke17ZwdGBToddI8pDm48kBcY5wvpE1lrkaI3vmGWwoRZw-z/media_goo1.jpg	(from https://www.rebecca-murphy.net/about)
10:50:02	38988/38988	---MCZ	200	added ('OK')	text/html	etag:W/%22316cdfa2c119506e2a7321988fae7099--gzip%22	https://www.rebecca-murphy.net/patternmadeinaus	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/patternmadeinaus.html	(from https://www.rebecca-murphy.net/patternmadeinaus/)
10:50:07	38761/38761	---MCZ	200	added ('OK')	text/html	etag:W/%225da6dd0b427171f666f872f215d01a0b--gzip%22	https://www.rebecca-murphy.net/typography	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/typography.html	(from https://www.rebecca-murphy.net/typography/)
10:50:12	138983/138983	---M--	200	added ('OK')	image/jpeg	etag:CJ6axdmj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532084474902-MNV7NVOL1IAHJ3TQ3RB0/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwEv36x-EUL2-BSQ5feDhwGCbXuJBFqZ-erYzVouT8yOb9TwqchglLQOCYTRn7ZGxI/11376532_392506194270266_161546835_n.jpg	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532084474902-MNV7NVOL1IAHJ3TQ3RB0/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-z/11376532_392506194270266_161546835_n.5c.delay	(from https://www.rebecca-murphy.net/about)
10:50:14	38940/38940	---MCZ	200	added ('OK')	text/html	etag:W/%22d0c85fde932804d5179f88a62371e482--gzip%22	https://www.rebecca-murphy.net/golden-pearl-of-aphrodite	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/golden-pearl-of-aphrodite.html	(from https://www.rebecca-murphy.net/golden-pearl-of-aphrodite/)
10:50:16	38287/38287	---MCZ	200	added ('OK')	text/html	etag:W/%2225deff54ce0b9f5b5dd2a4c04710380d--gzip%22	https://www.rebecca-murphy.net/glass-slipper	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/glass-slipper.html	(from https://www.rebecca-murphy.net/glass-slipper/)
10:50:22	38926/38926	---MCZ	200	added ('OK')	text/html	etag:W/%228abf6210e6844f3eaa14b6eb6635b5c5--gzip%22	https://www.rebecca-murphy.net/talk-it-out-stickers	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/talk-it-out-stickers.html	(from https://www.rebecca-murphy.net/talk-it-out-stickers/)
10:50:24	1471515/1471515	---M-Z	200	added ('OK')	text/javascript	etag:%22e089ff5be1e43ac719c355f0f81913c5%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-6adcadc9f65eefeb714b7-min.en-US.js	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/scripts-compressed/commerce-6adcadc9f65eefeb714b7-min.en-US.js	(from https://www.rebecca-murphy.net/about)
10:50:26	1665296/1665296	---M-Z	200	added ('OK')	text/javascript	etag:%2262dba66d5f239e078a6bd0743041bbb5%22	http://assets.squarespace.com/universal/scripts-compressed/common-0c3c9d22a9dbc948ba7a7-min.en-US.js	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/scripts-compressed/common-0c3c9d22a9dbc948ba7a7-min.en-US.js	(from https://www.rebecca-murphy.net/about)
10:50:26	40247/40247	---MCZ	200	added ('OK')	text/html	etag:W/%22da27380594b9dc72578e780e370fa3d7--gzip%22	https://www.rebecca-murphy.net/deck-of-cards	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/deck-of-cards.html	(from https://www.rebecca-murphy.net/deck-of-cards/)
10:50:27	37930/37930	---MCZ	200	added ('OK')	text/html	etag:W/%228c438a3d325b645dbc36967a6e530d03--gzip%22	https://www.rebecca-murphy.net/tropical-daze	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/tropical-daze.html	(from https://www.rebecca-murphy.net/tropical-daze/)
10:50:29	47350/47350	---MCZ	200	added ('OK')	text/html	etag:W/%22c5e25adf57a769488bf74e701ddb9ac9--gzip%22	https://www.rebecca-murphy.net/unicorns	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/unicorns.html	(from https://www.rebecca-murphy.net/unicorns/)
10:50:30	41068/41068	---M-Z	200	added ('OK')	text/html	etag:W/%225cd9834ae0c4ac21a8e82bb391f37d43--gzip%22	https://www.rebecca-murphy.net/biocupartseries	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/biocupartseries.html	(from https://www.rebecca-murphy.net/biocupartseries/)
10:50:32	40691/40691	---MCZ	200	added ('OK')	text/html	etag:W/%22ad33dd50d2cea37853c165509fc54a80--gzip%22	https://www.rebecca-murphy.net/heapsnheaps	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/heapsnheaps.html	(from https://www.rebecca-murphy.net/heapsnheaps/)
10:50:34	45838/45838	---MCZ	200	added ('OK')	text/html	etag:W/%220f5b5c7d62f2123d802ea4833b80612f--gzip%22	https://www.rebecca-murphy.net/screaminghand	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/screaminghand.html	(from https://www.rebecca-murphy.net/screaminghand/)
10:50:36	38094/38094	---MCZ	200	added ('OK')	text/html	etag:W/%2264c6bf795905fb6f8762a139514d3ec0--gzip%22	https://www.rebecca-murphy.net/painting-the-roses-red	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/painting-the-roses-red.html	(from https://www.rebecca-murphy.net/painting-the-roses-red/)
10:50:38	38678/38678	---MCZ	200	added ('OK')	text/html	etag:W/%225a22ac1539890b164cb3812a5e3d13bb--gzip%22	https://www.rebecca-murphy.net/avantcard	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/avantcard.html	(from https://www.rebecca-murphy.net/avantcard/)
10:50:40	37646/37646	---MCZ	200	added ('OK')	text/html	etag:W/%22ff3f7ec88e84e2b4d89b1c61cf677e3e--gzip%22	https://www.rebecca-murphy.net/dreamy	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/dreamy.html	(from https://www.rebecca-murphy.net/dreamy/)
10:50:41	39799/39799	---MCZ	200	added ('OK')	text/html	etag:W/%22b839d44e3ea31ebab36cfef73fa8ef7a--gzip%22	https://www.rebecca-murphy.net/100-squared	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/100-squared.html	(from https://www.rebecca-murphy.net/100-squared/)
10:50:42	43310/43310	---MCZ	200	added ('OK')	text/html	etag:W/%22c2fd8d136a4263afa9f778cffc490c11--gzip%22	https://www.rebecca-murphy.net/freethereef	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/freethereef.html	(from https://www.rebecca-murphy.net/freethereef/)
10:50:45	38264/38264	---MCZ	200	added ('OK')	text/html	etag:W/%22b8bf2020b143c28ef8439ac71bfdb1fc--gzip%22	https://www.rebecca-murphy.net/artlineastrology	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/artlineastrology.html	(from https://www.rebecca-murphy.net/artlineastrology/)
10:50:47	40223/40223	---M-Z	200	added ('OK')	text/html	etag:W/%225932f03154727899ac32bc9102e0e227--gzip%22	https://www.rebecca-murphy.net/heels	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/heels.html	(from https://www.rebecca-murphy.net/heels/)
10:50:49	39307/39307	---MCZ	200	added ('OK')	text/html	etag:W/%226f7ec48cf7f5d79a4d7b6f9174c39268--gzip%22	https://www.rebecca-murphy.net/artline-show-your-feelings	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/artline-show-your-feelings.html	(from https://www.rebecca-murphy.net/artline-show-your-feelings/)
10:50:51	39592/39592	---MCZ	200	added ('OK')	text/html	etag:W/%22dce901f794833018bdd23e5bbaf60b3f--gzip%22	https://www.rebecca-murphy.net/screenprintsonshell	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/screenprintsonshell.html	(from https://www.rebecca-murphy.net/screenprintsonshell/)
10:50:54	41951/41951	---MCZ	200	added ('OK')	text/html	etag:W/%22cd9d351d963aa9269b836bb1c0c81a6c--gzip%22	https://www.rebecca-murphy.net/the-nightingale	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/the-nightingale.html	(from https://www.rebecca-murphy.net/the-nightingale/)
10:50:55	37843/37843	---MCZ	200	added ('OK')	text/html	etag:W/%22db51a70c9bd9b3b0e5d8b351cd640d2c--gzip%22	https://www.rebecca-murphy.net/rhino	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/rhino.html	(from https://www.rebecca-murphy.net/rhino/)
10:50:56	41044/41044	---MCZ	200	added ('OK')	text/html	etag:W/%2267fe1b2bc0b30f621c13433bc3416633--gzip%22	https://www.rebecca-murphy.net/gettrucked	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/gettrucked.html	(from https://www.rebecca-murphy.net/gettrucked/)
10:50:57	38549/38549	---M-Z	200	added ('OK')	text/html	etag:W/%22ee75e0a99df960be7d6b484bb3008c36--gzip%22	https://www.rebecca-murphy.net/creativejuices	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/creativejuices.html	(from https://www.rebecca-murphy.net/creativejuices/)
10:50:59	37714/37714	---MCZ	200	added ('OK')	text/html	etag:W/%22fefecb11103b95f6c7d6b389b7b3b037--gzip%22	https://www.rebecca-murphy.net/patternaxolotl	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/patternaxolotl.html	(from https://www.rebecca-murphy.net/patternaxolotl/)
10:51:00	39041/39041	---M-Z	200	added ('OK')	text/html	etag:W/%2251381e055405abb71386dc9ea5e3f377--gzip%22	https://www.rebecca-murphy.net/growitlocal	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/growitlocal.html	(from https://www.rebecca-murphy.net/growitlocal/)
10:51:02	37784/37784	---MCZ	200	added ('OK')	text/html	etag:W/%220da1f82f56271ad3541c81ac72c75aff--gzip%22	https://www.rebecca-murphy.net/doublerainbowomg	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/doublerainbowomg.html	(from https://www.rebecca-murphy.net/doublerainbowomg/)
10:51:04	38094/38094	---MCZ	200	added ('OK')	text/html	etag:W/%22b7c108be4c19f63c0fe70d0a0218d1d6--gzip%22	https://www.rebecca-murphy.net/cosmic-love	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/cosmic-love.html	(from https://www.rebecca-murphy.net/cosmic-love/)
10:51:05	38260/38260	---MCZ	200	added ('OK')	text/html	etag:W/%22527f864b1643a2937141aa8c46523aba--gzip%22	https://www.rebecca-murphy.net/lucky-cricket	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/lucky-cricket.html	(from https://www.rebecca-murphy.net/lucky-cricket/)
10:51:07	38119/38119	---MCZ	200	added ('OK')	text/html	etag:W/%22b415329d5760671713ac038410ada2ea--gzip%22	https://www.rebecca-murphy.net/breakfast-vibes	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/breakfast-vibes.html	(from https://www.rebecca-murphy.net/breakfast-vibes/)
10:51:10	37675/37675	---MCZ	200	added ('OK')	text/html	etag:W/%22464218996db51e95ab28c65dd432a47c--gzip%22	https://www.rebecca-murphy.net/pattern-friday-13th	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/pattern-friday-13th.html	(from https://www.rebecca-murphy.net/pattern-friday-13th/)
10:51:12	39905/39905	---MCZ	200	added ('OK')	text/html	etag:W/%2200bde304486b55a7902e8a711d84905e--gzip%22	https://www.rebecca-murphy.net/alivenrockin	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/alivenrockin.html	(from https://www.rebecca-murphy.net/alivenrockin/)
10:51:13	38262/38262	---M-Z	200	added ('OK')	text/html	etag:W/%2295d58e944497051659acb293e1a32269--gzip%22	https://www.rebecca-murphy.net/sweetheart	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/sweetheart.html	(from https://www.rebecca-murphy.net/sweetheart/)
10:51:15	38232/38232	---M-Z	200	added ('OK')	text/html	etag:W/%22cd5e66470eb7a1f6a4bc4bc53f3bdd9a--gzip%22	https://www.rebecca-murphy.net/rev-head	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/rev-head.html	(from https://www.rebecca-murphy.net/rev-head/)
10:51:17	37802/37802	---MCZ	200	added ('OK')	text/html	etag:W/%22933b90a5f9b866ef69d5403f1099f20d--gzip%22	https://www.rebecca-murphy.net/dreaming-of-falcor	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/dreaming-of-falcor.html	(from https://www.rebecca-murphy.net/dreaming-of-falcor/)
10:51:19	37849/37849	---MCZ	200	added ('OK')	text/html	etag:W/%22cb7c2148619d3f86543c413d7fb654c2--gzip%22	https://www.rebecca-murphy.net/schrdingers-gardening-club	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/schrdingers-gardening-club.html	(from https://www.rebecca-murphy.net/schrdingers-gardening-club/)
10:51:21	39971/39971	---MCZ	200	added ('OK')	text/html	etag:W/%220d0e0b7e9f7f0bd71721a0719a89c434--gzip%22	https://www.rebecca-murphy.net/patagonia-down	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/patagonia-down.html	(from https://www.rebecca-murphy.net/patagonia-down/)
10:51:24	40138/40138	---MCZ	200	added ('OK')	text/html	etag:W/%2256f3de40d6bc719c2515c0913bdee89d--gzip%22	https://www.rebecca-murphy.net/grinning-gunakadeit	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/grinning-gunakadeit.html	(from https://www.rebecca-murphy.net/grinning-gunakadeit/)
10:51:35	39120/39120	---MCZ	200	added ('OK')	text/html	etag:W/%22878d8eb5c57579fc623d76d2b85a39ff--gzip%22	https://www.rebecca-murphy.net/wallflower	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/wallflower.html	(from https://www.rebecca-murphy.net/wallflower/)
10:51:36	38305/38305	---MCZ	200	added ('OK')	text/html	etag:W/%227f3134f43ce99406b9a690e838999639--gzip%22	https://www.rebecca-murphy.net/the-lost-shoe	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/the-lost-shoe.html	(from https://www.rebecca-murphy.net/the-lost-shoe/)
10:51:38	37966/37966	---MCZ	200	added ('OK')	text/html	etag:W/%22315945c6c3c4f79ddb6ec92fb21ee9ce--gzip%22	https://www.rebecca-murphy.net/spirit-seeker	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/spirit-seeker.html	(from https://www.rebecca-murphy.net/spirit-seeker/)
10:51:39	39679/39679	---MCZ	200	added ('OK')	text/html	etag:W/%2286a622bac45112488cdf9a43bb298a05--gzip%22	https://www.rebecca-murphy.net/chase-the-white-stag	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/chase-the-white-stag.html	(from https://www.rebecca-murphy.net/chase-the-white-stag/)
10:51:41	38777/38777	---MCZ	200	added ('OK')	text/html	etag:W/%224777c368aa7601f8816b6a2fea26c12d--gzip%22	https://www.rebecca-murphy.net/memories-of-childhood	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/memories-of-childhood.html	(from https://www.rebecca-murphy.net/memories-of-childhood/)
10:51:42	37960/37960	---MCZ	200	added ('OK')	text/html	etag:W/%22d1d60e1d92d9a224a1b19d113e86c182--gzip%22	https://www.rebecca-murphy.net/destroy-the-one-who-made-you	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/destroy-the-one-who-made-you.html	(from https://www.rebecca-murphy.net/destroy-the-one-who-made-you/)
10:51:44	37524/37524	---MCZ	200	added ('OK')	text/html	etag:W/%228c9c795da7bcdc568ab9ad0f52c9cbea--gzip%22	https://www.rebecca-murphy.net/cry-wolf	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/cry-wolf.html	(from https://www.rebecca-murphy.net/cry-wolf/)
10:51:46	38060/38060	---MCZ	200	added ('OK')	text/html	etag:W/%224ecd5c8cd53e84c1a5393ca7a73bc160--gzip%22	https://www.rebecca-murphy.net/always-i-want-to-be-with-you	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/always-i-want-to-be-with-you.html	(from https://www.rebecca-murphy.net/always-i-want-to-be-with-you/)
10:51:48	37698/37698	---MCZ	200	added ('OK')	text/html	etag:W/%22610db3b610ba2169422b64a4f152c8b8--gzip%22	https://www.rebecca-murphy.net/luchador-of-love	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/luchador-of-love.html	(from https://www.rebecca-murphy.net/luchador-of-love/)
10:51:49	37293/37293	---MCZ	200	added ('OK')	text/html	etag:W/%226e0b97799d4fa0ca4da8749e7aa3d298--gzip%22	https://www.rebecca-murphy.net/curveball	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/curveball.html	(from https://www.rebecca-murphy.net/curveball/)
10:51:49	813/813	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202020%2023:51:48%20GMT	https://static1.squarespace.com/robots.txt		(from https://www.rebecca-murphy.net/)
